uf,cidade,ativas,inativas,taxa_mortalidade
PR,TUNAS DO PARANA,0.0,2.0,1.0
PR,TUNEIRAS DO OESTE,0.0,2.0,1.0
PR,TUPASSI,3.0,2.0,0.4
PR,TURVO,3.0,3.0,0.5
PR,UBIRATA,2.0,5.0,0.7142857142857143
PR,UMUARAMA,7.0,29.0,0.8055555555555556
PR,UNIAO DA VITORIA,3.0,13.0,0.8125
PR,URAI,4.0,1.0,0.2
PR,VENTANIA,3.0,0.0,0.0
PR,VERA CRUZ DO OESTE,0.0,2.0,1.0
PR,VERE,2.0,1.0,0.3333333333333333
PR,VITORINO,1.0,2.0,0.6666666666666666
PR,WENCESLAU BRAZ,2.0,5.0,0.7142857142857143
PR,XAMBRE,1.0,3.0,0.75
RJ,ANGRA DOS REIS,41.0,81.0,0.6639344262295082
RJ,APERIBE,3.0,2.0,0.4
RJ,ARARUAMA,23.0,54.0,0.7012987012987013
RJ,AREAL,0.0,3.0,1.0
RJ,ARMACAO DOS BUZIOS,23.0,28.0,0.5490196078431373
RJ,ARRAIAL DO CABO,9.0,30.0,0.7692307692307693
RJ,BARRA DO PIRAI,20.0,35.0,0.6363636363636364
RJ,BARRA MANSA,29.0,86.0,0.7478260869565218
RJ,BELFORD ROXO,37.0,89.0,0.7063492063492064
RJ,BOM JARDIM,6.0,8.0,0.5714285714285714
RJ,BOM JESUS DO ITABAPOANA,6.0,7.0,0.5384615384615384
RJ,CABO FRIO,59.0,121.0,0.6722222222222223
RJ,CACHOEIRAS DE MACACU,4.0,13.0,0.7647058823529411
RJ,CAMBUCI,2.0,3.0,0.6
RJ,CAMPOS DOS GOYTACAZES,62.0,118.0,0.6555555555555556
RJ,CANTAGALO,6.0,8.0,0.5714285714285714
RJ,CARAPEBUS,0.0,2.0,1.0
RJ,CARDOSO MOREIRA,2.0,6.0,0.75
RJ,CARMO,3.0,8.0,0.7272727272727273
RJ,CASIMIRO DE ABREU,7.0,24.0,0.7741935483870968
RJ,COMENDADOR LEVY GASPARIAN,1.0,3.0,0.75
RJ,CONCEICAO DE MACABU,2.0,5.0,0.7142857142857143
RJ,CORDEIRO,5.0,8.0,0.6153846153846154
RJ,DUAS BARRAS,1.0,1.0,0.5
RJ,DUQUE DE CAXIAS,125.0,283.0,0.6936274509803921
RJ,ENGENHEIRO PAULO DE FRONTIN,2.0,5.0,0.7142857142857143
RJ,GUAPIMIRIM,11.0,3.0,0.21428571428571427
RJ,IGUABA GRANDE,3.0,5.0,0.625
RJ,ITABORAI,16.0,47.0,0.746031746031746
RJ,ITAGUAI,11.0,36.0,0.7659574468085106
RJ,ITALVA,2.0,2.0,0.5
RJ,ITAOCARA,3.0,10.0,0.7692307692307693
RJ,ITAPERUNA,12.0,27.0,0.6923076923076923
RJ,ITATIAIA,17.0,19.0,0.5277777777777778
RJ,JAPERI,3.0,17.0,0.85
RJ,MACAE,40.0,91.0,0.6946564885496184
RJ,MACUCO,1.0,0.0,0.0
RJ,MAGE,37.0,66.0,0.6407766990291263
RJ,MANGARATIBA,14.0,26.0,0.65
RJ,MARICA,49.0,54.0,0.5242718446601942
RJ,MENDES,5.0,9.0,0.6428571428571429
RJ,MESQUITA,21.0,39.0,0.65
RJ,MIGUEL PEREIRA,2.0,7.0,0.7777777777777778
RJ,MIRACEMA,3.0,10.0,0.7692307692307693
RJ,NATIVIDADE,2.0,5.0,0.7142857142857143
RJ,NILOPOLIS,16.0,66.0,0.8048780487804879
RJ,NITEROI,86.0,183.0,0.6802973977695167
RJ,NOVA FRIBURGO,30.0,59.0,0.6629213483146067
RJ,NOVA IGUACU,98.0,290.0,0.7474226804123711
RJ,PARACAMBI,8.0,14.0,0.6363636363636364
RJ,PARAIBA DO SUL,9.0,15.0,0.625
RJ,PARATI,17.0,19.0,0.5277777777777778
RJ,PATY DO ALFERES,4.0,5.0,0.5555555555555556
RJ,PETROPOLIS,42.0,91.0,0.6842105263157895
RJ,PINHEIRAL,5.0,8.0,0.6153846153846154
RJ,PIRAI,6.0,16.0,0.7272727272727273
RJ,PORCIUNCULA,4.0,3.0,0.42857142857142855
RJ,PORTO REAL,1.0,9.0,0.9
RJ,QUATIS,3.0,12.0,0.8
RJ,QUEIMADOS,13.0,32.0,0.7111111111111111
RJ,QUISSAMA,2.0,5.0,0.7142857142857143
RJ,RESENDE,25.0,48.0,0.6575342465753424
RJ,RIO BONITO,9.0,15.0,0.625
RJ,RIO CLARO,6.0,5.0,0.45454545454545453
RJ,RIO DAS FLORES,2.0,3.0,0.6
RJ,RIO DAS OSTRAS,37.0,72.0,0.6605504587155964
RJ,RIO DE JANEIRO,1096.0,2053.0,0.6519530009526834
RJ,SANTA MARIA MADALENA,1.0,2.0,0.6666666666666666
RJ,SANTO ANTONIO DE PADUA,7.0,24.0,0.7741935483870968
RJ,SAO FIDELIS,4.0,9.0,0.6923076923076923
RJ,SAO FRANCISCO DE ITABAPOANA,4.0,6.0,0.6
RJ,SAO GONCALO,127.0,277.0,0.6856435643564357
RJ,SAO JOAO DA BARRA,4.0,14.0,0.7777777777777778
RJ,SAO JOAO DE MERITI,53.0,151.0,0.7401960784313726
RJ,SAO JOSE DE UBA,1.0,0.0,0.0
RJ,SAO JOSE DO VALE DO RIO PRETO,2.0,5.0,0.7142857142857143
RJ,SAO PEDRO DA ALDEIA,28.0,44.0,0.6111111111111112
RJ,SAO SEBASTIAO DO ALTO,0.0,7.0,1.0
RJ,SAPUCAIA,2.0,6.0,0.75
RJ,SAQUAREMA,17.0,42.0,0.711864406779661
RJ,SEROPEDICA,8.0,7.0,0.4666666666666667
RJ,SILVA JARDIM,3.0,4.0,0.5714285714285714
RJ,SUMIDOURO,0.0,3.0,1.0
RJ,TANGUA,3.0,5.0,0.625
RJ,TERESOPOLIS,30.0,60.0,0.6666666666666666
RJ,TRAJANO DE MORAES,7.0,1.0,0.125
RJ,TRES RIOS,16.0,27.0,0.627906976744186
RJ,VALENCA,16.0,23.0,0.5897435897435898
RJ,VARRE-SAI,0.0,1.0,1.0
RJ,VASSOURAS,8.0,13.0,0.6190476190476191
RJ,VOLTA REDONDA,49.0,120.0,0.7100591715976331
RN,ACARI,1.0,1.0,0.5
RN,AFONSO BEZERRA,1.0,0.0,0.0
RN,ALEXANDRIA,2.0,2.0,0.5
RN,ALMINO AFONSO,0.0,1.0,1.0
RN,ANGICOS,1.0,2.0,0.6666666666666666
RN,APODI,1.0,2.0,0.6666666666666666
RN,AREIA BRANCA,1.0,7.0,0.875
RN,ARES,2.0,2.0,0.5
RN,ASSU,3.0,4.0,0.5714285714285714
RN,BAIA FORMOSA,0.0,3.0,1.0
RN,BARAUNA,1.0,3.0,0.75
RN,BARCELONA,2.0,1.0,0.3333333333333333
RN,BOA SAUDE,0.0,1.0,1.0
RN,BOM JESUS,0.0,2.0,1.0
RN,CAICO,4.0,7.0,0.6363636363636364
RN,CAMPO GRANDE,0.0,1.0,1.0
RN,CAMPO REDONDO,0.0,1.0,1.0
RN,CANGUARETAMA,0.0,3.0,1.0
RN,CARAUBAS,0.0,1.0,1.0
RN,CEARA-MIRIM,7.0,10.0,0.5882352941176471
RN,CORONEL JOAO PESSOA,0.0,1.0,1.0
RN,CRUZETA,1.0,1.0,0.5
RN,CURRAIS NOVOS,3.0,7.0,0.7
RN,EXTREMOZ,9.0,12.0,0.5714285714285714
RN,FELIPE GUERRA,0.0,1.0,1.0
RN,FLORANIA,1.0,2.0,0.6666666666666666
RN,GOIANINHA,2.0,5.0,0.7142857142857143
RN,GROSSOS,1.0,1.0,0.5
RN,GUAMARE,0.0,2.0,1.0
RN,IPANGUACU,1.0,1.0,0.5
RN,ITAJA,0.0,1.0,1.0
RN,ITAU,0.0,1.0,1.0
RN,JACANA,0.0,1.0,1.0
RN,JANDUIS,0.0,1.0,1.0
RN,JARDIM DE PIRANHAS,1.0,0.0,0.0
RN,JARDIM DO SERIDO,0.0,1.0,1.0
RN,JOAO CAMARA,2.0,4.0,0.6666666666666666
RN,JUCURUTU,1.0,1.0,0.5
RN,JUNDIA,1.0,1.0,0.5
RN,LAGOA SALGADA,0.0,1.0,1.0
RN,LAJES,0.0,1.0,1.0
RN,LAJES PINTADAS,0.0,1.0,1.0
RN,LUCRECIA,0.0,1.0,1.0
RN,LUIS GOMES,0.0,1.0,1.0
RN,MACAIBA,6.0,2.0,0.25
RN,MACAU,7.0,5.0,0.4166666666666667
RN,MARTINS,1.0,0.0,0.0
RN,MAXARANGUAPE,2.0,1.0,0.3333333333333333
RN,MONTANHAS,1.0,0.0,0.0
RN,MONTE ALEGRE,0.0,1.0,1.0
RN,MONTE DAS GAMELEIRAS,1.0,0.0,0.0
RN,MOSSORO,27.0,39.0,0.5909090909090909
RN,NATAL,100.0,229.0,0.6960486322188449
RN,NISIA FLORESTA,5.0,5.0,0.5
RN,NOVA CRUZ,3.0,0.0,0.0
RN,PARAU,0.0,1.0,1.0
RN,PARELHAS,2.0,3.0,0.6
RN,PARNAMIRIM,25.0,38.0,0.6031746031746031
RN,PASSA E FICA,0.0,2.0,1.0
RN,PATU,1.0,1.0,0.5
RN,PAU DOS FERROS,4.0,4.0,0.5
RN,PEDRO AVELINO,0.0,1.0,1.0
RN,PEDRO VELHO,0.0,2.0,1.0
RN,PENDENCIAS,1.0,2.0,0.6666666666666666
RN,PILOES,0.0,1.0,1.0
RN,RIACHO DE SANTANA,1.0,0.0,0.0
RN,RIO DO FOGO,1.0,1.0,0.5
RN,SANTA CRUZ,2.0,5.0,0.7142857142857143
RN,SANTANA DO MATOS,0.0,1.0,1.0
RN,SANTO ANTONIO,0.0,3.0,1.0
RN,SAO BENTO DO NORTE,1.0,0.0,0.0
RN,SAO FERNANDO,1.0,0.0,0.0
RN,SAO FRANCISCO DO OESTE,1.0,0.0,0.0
RN,SAO GONCALO DO AMARANTE,8.0,10.0,0.5555555555555556
RN,SAO JOAO DO SABUGI,1.0,0.0,0.0
RN,SAO JOSE DE MIPIBU,3.0,4.0,0.5714285714285714
RN,SAO JOSE DO SERIDO,1.0,0.0,0.0
RN,SAO MIGUEL,1.0,0.0,0.0
RN,SAO MIGUEL DO GOSTOSO,3.0,4.0,0.5714285714285714
RN,SAO PAULO DO POTENGI,0.0,1.0,1.0
RN,SAO RAFAEL,1.0,0.0,0.0
RN,SAO TOME,0.0,1.0,1.0
RN,SAO VICENTE,0.0,1.0,1.0
RN,SERRA CAIADA,0.0,2.0,1.0
RN,SERRA DO MEL,0.0,1.0,1.0
RN,SERRINHA DOS PINTOS,1.0,0.0,0.0
RN,TANGARA,0.0,1.0,1.0
RN,TIBAU DO SUL,10.0,14.0,0.5833333333333334
RN,TOUROS,2.0,2.0,0.5
RN,UPANEMA,1.0,0.0,0.0
RN,VERA CRUZ,0.0,1.0,1.0
RO,ALTA FLORESTA D'OESTE,2.0,1.0,0.3333333333333333
RO,ALTO ALEGRE DOS PARECIS,0.0,1.0,1.0
RO,ALTO PARAISO,0.0,2.0,1.0
RO,ALVORADA D'OESTE,0.0,4.0,1.0
RO,ARIQUEMES,8.0,18.0,0.6923076923076923
RO,BURITIS,4.0,2.0,0.3333333333333333
RO,CACAULANDIA,0.0,1.0,1.0
RO,CACOAL,10.0,17.0,0.6296296296296297
RO,CAMPO NOVO DE RONDONIA,2.0,2.0,0.5
RO,CANDEIAS DO JAMARI,0.0,6.0,1.0
RO,CEREJEIRAS,1.0,4.0,0.8
RO,CHUPINGUAIA,0.0,1.0,1.0
RO,COLORADO DO OESTE,1.0,0.0,0.0
RO,CORUMBIARA,1.0,0.0,0.0
RO,COSTA MARQUES,1.0,2.0,0.6666666666666666
RO,CUJUBIM,0.0,5.0,1.0
RO,ESPIGAO D'OESTE,1.0,4.0,0.8
RO,GUAJARA-MIRIM,3.0,8.0,0.7272727272727273
RO,ITAPUA DO OESTE,1.0,2.0,0.6666666666666666
RO,JARU,4.0,13.0,0.7647058823529411
RO,JI-PARANA,13.0,24.0,0.6486486486486487
RO,MACHADINHO D'OESTE,2.0,6.0,0.75
RO,MIRANTE DA SERRA,3.0,1.0,0.25
RO,MONTE NEGRO,0.0,1.0,1.0
RO,NOVA MAMORE,1.0,4.0,0.8
RO,NOVA UNIAO,1.0,2.0,0.6666666666666666
RO,NOVO HORIZONTE DO OESTE,0.0,2.0,1.0
RO,OURO PRETO DO OESTE,4.0,8.0,0.6666666666666666
RO,PIMENTA BUENO,8.0,12.0,0.6
RO,PIMENTEIRAS DO OESTE,1.0,0.0,0.0
RO,PORTO VELHO,52.0,178.0,0.7739130434782608
RO,PRESIDENTE MEDICI,0.0,3.0,1.0
RO,PRIMAVERA DE RONDONIA,0.0,1.0,1.0
RO,ROLIM DE MOURA,6.0,5.0,0.45454545454545453
RO,SANTA LUZIA D'OESTE,1.0,0.0,0.0
RO,SAO FRANCISCO DO GUAPORE,1.0,1.0,0.5
RO,SAO MIGUEL DO GUAPORE,4.0,2.0,0.3333333333333333
RO,SERINGUEIRAS,1.0,1.0,0.5
RO,TEIXEIROPOLIS,0.0,3.0,1.0
RO,THEOBROMA,1.0,1.0,0.5
RO,URUPA,1.0,1.0,0.5
RO,VALE DO ANARI,1.0,2.0,0.6666666666666666
RO,VILHENA,16.0,22.0,0.5789473684210527
RR,BOA VISTA,44.0,100.0,0.6944444444444444
RR,BONFIM,0.0,1.0,1.0
RR,CANTA,1.0,3.0,0.75
RR,CARACARAI,1.0,4.0,0.8
RR,MUCAJAI,0.0,2.0,1.0
RR,NORMANDIA,0.0,1.0,1.0
RR,PACARAIMA,2.0,1.0,0.3333333333333333
RR,RORAINOPOLIS,4.0,5.0,0.5555555555555556
RR,SAO JOAO DA BALIZA,0.0,1.0,1.0
RS,AGUDO,0.0,2.0,1.0
RS,ALECRIM,0.0,1.0,1.0
RS,ALEGRETE,4.0,21.0,0.84
RS,ALPESTRE,1.0,2.0,0.6666666666666666
RS,ALVORADA,17.0,56.0,0.7671232876712328
RS,AMARAL FERRADOR,2.0,2.0,0.5
RS,ANDRE DA ROCHA,0.0,1.0,1.0
RS,ANTA GORDA,1.0,1.0,0.5
RS,ANTONIO PRADO,0.0,1.0,1.0
RS,ARAMBARE,1.0,2.0,0.6666666666666666
RS,ARARICA,0.0,1.0,1.0
RS,ARATIBA,0.0,1.0,1.0
RS,ARROIO DO MEIO,2.0,3.0,0.6
RS,ARROIO DO SAL,7.0,5.0,0.4166666666666667
RS,ARROIO DO TIGRE,2.0,2.0,0.5
RS,ARROIO DOS RATOS,1.0,7.0,0.875
RS,ARROIO GRANDE,2.0,2.0,0.5
RS,ARVOREZINHA,0.0,3.0,1.0
RS,AUREA,1.0,0.0,0.0
RS,BAGE,16.0,29.0,0.6444444444444445
RS,BALNEARIO PINHAL,3.0,9.0,0.75
RS,BARAO DE COTEGIPE,0.0,4.0,1.0
RS,BARRA DO GUARITA,0.0,1.0,1.0
RS,BARRA DO QUARAI,1.0,0.0,0.0
RS,BARRA DO RIBEIRO,2.0,8.0,0.8
RS,BARRACAO,2.0,2.0,0.5
RS,BARROS CASSAL,0.0,1.0,1.0
RS,BENTO GONCALVES,12.0,42.0,0.7777777777777778
RS,BOA VISTA DAS MISSOES,1.0,0.0,0.0
RS,BOA VISTA DO BURICA,1.0,1.0,0.5
RS,BOA VISTA DO CADEADO,0.0,1.0,1.0
RS,BOA VISTA DO INCRA,0.0,1.0,1.0
RS,BOM JESUS,0.0,2.0,1.0
RS,BOM PRINCIPIO,0.0,3.0,1.0
RS,BOM PROGRESSO,0.0,1.0,1.0
RS,BOM RETIRO DO SUL,0.0,7.0,1.0
RS,BOQUEIRAO DO LEAO,0.0,4.0,1.0
RS,BOSSOROCA,1.0,2.0,0.6666666666666666
RS,BRAGA,1.0,1.0,0.5
RS,BUTIA,1.0,10.0,0.9090909090909091
RS,CACAPAVA DO SUL,2.0,7.0,0.7777777777777778
RS,CACEQUI,0.0,2.0,1.0
RS,CACHOEIRA DO SUL,10.0,22.0,0.6875
RS,CACHOEIRINHA,22.0,52.0,0.7027027027027027
RS,CAICARA,0.0,1.0,1.0
RS,CAMAQUA,5.0,13.0,0.7222222222222222
RS,CAMARGO,1.0,0.0,0.0
RS,CAMBARA DO SUL,0.0,3.0,1.0
RS,CAMPINA DAS MISSOES,1.0,1.0,0.5
RS,CAMPINAS DO SUL,1.0,2.0,0.6666666666666666
RS,CAMPO BOM,7.0,22.0,0.7586206896551724
RS,CAMPO NOVO,0.0,4.0,1.0
RS,CANDELARIA,1.0,6.0,0.8571428571428571
RS,CANDIDO GODOI,1.0,3.0,0.75
RS,CANDIOTA,2.0,4.0,0.6666666666666666
RS,CANELA,10.0,20.0,0.6666666666666666
RS,CANGUCU,4.0,4.0,0.5
RS,CANOAS,42.0,108.0,0.72
RS,CAPAO DA CANOA,21.0,33.0,0.6111111111111112
RS,CAPAO DO CIPO,1.0,0.0,0.0
RS,CAPAO DO LEAO,3.0,3.0,0.5
RS,CAPELA DE SANTANA,1.0,4.0,0.8
RS,CAPITAO,0.0,2.0,1.0
RS,CARAZINHO,7.0,17.0,0.7083333333333334
RS,CARLOS BARBOSA,2.0,7.0,0.7777777777777778
RS,CASCA,0.0,3.0,1.0
RS,CASEIROS,0.0,2.0,1.0
RS,CATUIPE,1.0,5.0,0.8333333333333334
RS,CAXIAS DO SUL,53.0,136.0,0.7195767195767195
RS,CERRITO,0.0,1.0,1.0
RS,CERRO GRANDE DO SUL,0.0,2.0,1.0
RS,CERRO LARGO,2.0,5.0,0.7142857142857143
RS,CHAPADA,1.0,2.0,0.6666666666666666
RS,CHARQUEADAS,5.0,16.0,0.7619047619047619
RS,CHIAPETTA,1.0,1.0,0.5
RS,CHUI,3.0,1.0,0.25
RS,CIDREIRA,2.0,12.0,0.8571428571428571
RS,COLINAS,1.0,1.0,0.5
RS,COLORADO,0.0,1.0,1.0
RS,CONDOR,0.0,1.0,1.0
RS,CONSTANTINA,2.0,2.0,0.5
RS,CORONEL BICACO,1.0,2.0,0.6666666666666666
RS,COTIPORA,0.0,1.0,1.0
RS,CRISSIUMAL,1.0,3.0,0.75
RS,CRISTAL,1.0,1.0,0.5
RS,CRUZ ALTA,5.0,27.0,0.84375
RS,CRUZEIRO DO SUL,3.0,4.0,0.5714285714285714
RS,DAVID CANABARRO,0.0,2.0,1.0
RS,DERRUBADAS,1.0,2.0,0.6666666666666666
RS,DOIS IRMAOS,2.0,8.0,0.8
RS,DOIS LAJEADOS,1.0,1.0,0.5
RS,DOM FELICIANO,0.0,4.0,1.0
RS,DOM PEDRITO,3.0,8.0,0.7272727272727273
RS,DOM PEDRO DE ALCANTARA,0.0,2.0,1.0
RS,DONA FRANCISCA,0.0,3.0,1.0
RS,DOUTOR MAURICIO CARDOSO,0.0,2.0,1.0
RS,DOUTOR RICARDO,0.0,1.0,1.0
RS,ELDORADO DO SUL,4.0,12.0,0.75
RS,ENCANTADO,0.0,6.0,1.0
RS,ENCRUZILHADA DO SUL,2.0,6.0,0.75
RS,ENTRE IJUIS,0.0,2.0,1.0
RS,EREBANGO,1.0,0.0,0.0
RS,ERECHIM,8.0,24.0,0.75
RS,ERNESTINA,0.0,1.0,1.0
RS,ERVAL GRANDE,1.0,1.0,0.5
RS,ERVAL SECO,0.0,3.0,1.0
RS,ESMERALDA,0.0,2.0,1.0
RS,ESPUMOSO,1.0,1.0,0.5
RS,ESTACAO,0.0,2.0,1.0
RS,ESTANCIA VELHA,3.0,14.0,0.8235294117647058
RS,ESTEIO,6.0,25.0,0.8064516129032258
RS,ESTRELA,4.0,9.0,0.6923076923076923
RS,ESTRELA VELHA,0.0,2.0,1.0
RS,FAGUNDES VARELA,1.0,1.0,0.5
RS,FARROUPILHA,7.0,13.0,0.65
RS,FAXINAL DO SOTURNO,0.0,4.0,1.0
RS,FAZENDA VILANOVA,2.0,1.0,0.3333333333333333
RS,FELIZ,1.0,2.0,0.6666666666666666
RS,FLORES DA CUNHA,3.0,5.0,0.625
RS,FONTOURA XAVIER,1.0,3.0,0.75
RS,FORTALEZA DOS VALOS,1.0,3.0,0.75
RS,FREDERICO WESTPHALEN,6.0,13.0,0.6842105263157895
RS,GARIBALDI,5.0,5.0,0.5
RS,GAURAMA,0.0,2.0,1.0
RS,GENERAL CAMARA,0.0,5.0,1.0
RS,GETULIO VARGAS,2.0,4.0,0.6666666666666666
RS,GIRUA,2.0,5.0,0.7142857142857143
RS,GLORINHA,0.0,4.0,1.0
RS,GRAMADO,16.0,28.0,0.6363636363636364
RS,GRAMADO XAVIER,0.0,1.0,1.0
RS,GRAVATAI,26.0,79.0,0.7523809523809524
RS,GUABIJU,0.0,1.0,1.0
RS,GUAIBA,12.0,22.0,0.6470588235294118
RS,GUAPORE,1.0,7.0,0.875
RS,HERVAL,1.0,1.0,0.5
RS,HORIZONTINA,2.0,7.0,0.7777777777777778
RS,HULHA NEGRA,0.0,1.0,1.0
RS,HUMAITA,1.0,2.0,0.6666666666666666
RS,IBIACA,1.0,2.0,0.6666666666666666
RS,IBIRAIARAS,0.0,1.0,1.0
RS,IBIRAPUITA,1.0,3.0,0.75
RS,IBIRUBA,4.0,6.0,0.6
RS,IGREJINHA,5.0,12.0,0.7058823529411765
RS,IJUI,17.0,23.0,0.575
RS,ILOPOLIS,1.0,2.0,0.6666666666666666
RS,IMBE,1.0,14.0,0.9333333333333333
RS,IMIGRANTE,1.0,0.0,0.0
RS,INDEPENDENCIA,1.0,0.0,0.0
RS,IPIRANGA DO SUL,0.0,1.0,1.0
RS,IRAI,0.0,2.0,1.0
RS,ITAARA,1.0,0.0,0.0
RS,ITAPUCA,0.0,1.0,1.0
RS,ITAQUI,1.0,12.0,0.9230769230769231
RS,ITATIBA DO SUL,1.0,3.0,0.75
RS,IVOTI,1.0,5.0,0.8333333333333334
RS,JABOTICABA,1.0,0.0,0.0
RS,JAGUARAO,7.0,12.0,0.631578947368421
RS,JAGUARI,2.0,5.0,0.7142857142857143
RS,JAQUIRANA,1.0,0.0,0.0
RS,JOIA,1.0,1.0,0.5
RS,JULIO DE CASTILHOS,1.0,8.0,0.8888888888888888
RS,LAGOA DOS TRES CANTOS,0.0,1.0,1.0
RS,LAGOA VERMELHA,2.0,5.0,0.7142857142857143
RS,LAJEADO,6.0,27.0,0.8181818181818182
RS,LAJEADO DO BUGRE,0.0,1.0,1.0
RS,LAVRAS DO SUL,3.0,4.0,0.5714285714285714
RS,LIBERATO SALZANO,0.0,1.0,1.0
RS,LINDOLFO COLLOR,1.0,1.0,0.5
RS,MACAMBARA,0.0,1.0,1.0
RS,MANOEL VIANA,2.0,0.0,0.0
RS,MAQUINE,0.0,2.0,1.0
RS,MARAU,0.0,8.0,1.0
RS,MARCELINO RAMOS,2.0,3.0,0.6
RS,MARQUES DE SOUZA,0.0,2.0,1.0
RS,MATA,1.0,3.0,0.75
RS,MATO CASTELHANO,0.0,1.0,1.0
RS,MATO LEITAO,0.0,1.0,1.0
RS,MAXIMILIANO DE ALMEIDA,1.0,0.0,0.0
RS,MINAS DO LEAO,0.0,2.0,1.0
RS,MIRAGUAI,0.0,1.0,1.0
RS,MONTE ALEGRE DOS CAMPOS,0.0,2.0,1.0
RS,MONTE BELO DO SUL,2.0,0.0,0.0
RS,MONTENEGRO,7.0,28.0,0.8
RS,MORMACO,1.0,1.0,0.5
RS,MORRINHOS DO SUL,0.0,1.0,1.0
RS,MORRO REDONDO,1.0,1.0,0.5
RS,MOSTARDAS,1.0,4.0,0.8
RS,MUCUM,0.0,2.0,1.0
RS,MUITOS CAPOES,0.0,1.0,1.0
RS,NAO-ME-TOQUE,1.0,3.0,0.75
RS,NICOLAU VERGUEIRO,0.0,1.0,1.0
RS,NONOAI,1.0,4.0,0.8
RS,NOVA ALVORADA,0.0,1.0,1.0
RS,NOVA ARACA,0.0,1.0,1.0
RS,NOVA BASSANO,0.0,1.0,1.0
RS,NOVA BRESCIA,0.0,1.0,1.0
RS,NOVA ESPERANCA DO SUL,0.0,2.0,1.0
RS,NOVA HARTZ,2.0,2.0,0.5
RS,NOVA PALMA,1.0,0.0,0.0
RS,NOVA PETROPOLIS,2.0,9.0,0.8181818181818182
RS,NOVA PRATA,2.0,2.0,0.5
RS,NOVA SANTA RITA,4.0,6.0,0.6
RS,NOVO BARREIRO,0.0,1.0,1.0
RS,NOVO CABRAIS,1.0,0.0,0.0
RS,NOVO HAMBURGO,27.0,60.0,0.6896551724137931
RS,NOVO MACHADO,1.0,2.0,0.6666666666666666
RS,OSORIO,5.0,15.0,0.75
RS,PAIM FILHO,2.0,1.0,0.3333333333333333
RS,PALMARES DO SUL,0.0,13.0,1.0
RS,PALMEIRA DAS MISSOES,1.0,6.0,0.8571428571428571
RS,PALMITINHO,0.0,5.0,1.0
RS,PANAMBI,4.0,9.0,0.6923076923076923
RS,PANTANO GRANDE,0.0,5.0,1.0
RS,PARAI,1.0,0.0,0.0
RS,PARAISO DO SUL,2.0,2.0,0.5
RS,PAROBE,3.0,11.0,0.7857142857142857
RS,PASSO DO SOBRADO,3.0,1.0,0.25
RS,PASSO FUNDO,32.0,79.0,0.7117117117117117
RS,PAULO BENTO,1.0,0.0,0.0
RS,PAVERAMA,0.0,4.0,1.0
RS,PEDRAS ALTAS,2.0,0.0,0.0
RS,PEDRO OSORIO,2.0,4.0,0.6666666666666666
RS,PEJUCARA,0.0,2.0,1.0
RS,PELOTAS,45.0,107.0,0.7039473684210527
RS,PICADA CAFE,1.0,2.0,0.6666666666666666
RS,PINHAL,1.0,0.0,0.0
RS,PINHAL DA SERRA,0.0,2.0,1.0
RS,PINHAL GRANDE,1.0,0.0,0.0
RS,PINHEIRINHO DO VALE,1.0,0.0,0.0
RS,PINHEIRO MACHADO,2.0,1.0,0.3333333333333333
RS,PINTO BANDEIRA,1.0,1.0,0.5
RS,PIRATINI,0.0,1.0,1.0
RS,PLANALTO,1.0,0.0,0.0
RS,PORTAO,2.0,16.0,0.8888888888888888
RS,PORTO ALEGRE,195.0,557.0,0.7406914893617021
RS,PORTO LUCENA,0.0,3.0,1.0
RS,PORTO MAUA,0.0,1.0,1.0
RS,PORTO XAVIER,1.0,9.0,0.9
RS,PRESIDENTE LUCENA,0.0,1.0,1.0
RS,PROGRESSO,1.0,1.0,0.5
RS,QUARAI,3.0,6.0,0.6666666666666666
RS,QUEVEDOS,0.0,2.0,1.0
RS,QUINZE DE NOVEMBRO,1.0,1.0,0.5
RS,REDENTORA,0.0,1.0,1.0
RS,RESTINGA SECA,2.0,4.0,0.6666666666666666
RS,RIO DOS INDIOS,1.0,0.0,0.0
RS,RIO GRANDE,25.0,87.0,0.7767857142857143
RS,RIO PARDO,4.0,10.0,0.7142857142857143
RS,RIOZINHO,1.0,0.0,0.0
RS,ROCA SALES,1.0,2.0,0.6666666666666666
RS,RODEIO BONITO,0.0,1.0,1.0
RS,ROLANTE,1.0,4.0,0.8
RS,RONDA ALTA,3.0,0.0,0.0
RS,RONDINHA,0.0,1.0,1.0
RS,ROQUE GONZALES,1.0,1.0,0.5
RS,ROSARIO DO SUL,3.0,8.0,0.7272727272727273
RS,SAGRADA FAMILIA,0.0,1.0,1.0
RS,SALTO DO JACUI,0.0,9.0,1.0
RS,SALVADOR DO SUL,0.0,1.0,1.0
RS,SANANDUVA,2.0,3.0,0.6
RS,SANTA BARBARA DO SUL,1.0,2.0,0.6666666666666666
RS,SANTA CLARA DO SUL,0.0,1.0,1.0
RS,SANTA CRUZ DO SUL,12.0,37.0,0.7551020408163265
RS,SANTA MARIA,36.0,91.0,0.7165354330708661
RS,SANTA MARIA DO HERVAL,1.0,1.0,0.5
RS,SANTA ROSA,7.0,9.0,0.5625
RS,SANTA VITORIA DO PALMAR,8.0,12.0,0.6
RS,SANTANA DO LIVRAMENTO,7.0,22.0,0.7586206896551724
RS,SANTIAGO,6.0,10.0,0.625
